Data,day_of_week,month,quarter,year,is_month_start,is_month_end,is_quarter_end,Target,Abertura_shifted,Máxima_shifted,Mínima_shifted,Último_shifted,Volume_shifted,MA_5_shifted,MA_10_shifted,MA_20_shifted,MA_50_shifted,BB_Upper_shifted,BB_Lower_shifted,BB_Width_shifted,BB_Position_shifted,RSI_shifted,MACD_shifted,Signal_Line_shifted,atr_5_shifted,atr_10_shifted,atr_20_shifted,volatility_5_shifted,volatility_10_shifted,volatility_20_shifted,Price_Range_shifted,Price_Position_shifted,Gap_shifted,hl_close_ratio_shifted,true_range_shifted,high_close_prev_shifted,low_close_prev_shifted,returns_shifted,Variacao_shifted,doji_prev,hammer_prev,shooting_star_prev,engulfing_bullish_prev,bullish_candle_prev,bearish_candle_prev,body_size_prev,upper_shadow_prev,lower_shadow_prev
2023-05-02,1,5,2,2023,1,0,0,0,102.923,104.432,102.449,104.432,13090000.0,103.36679999999998,104.3572,103.78754999999998,103.89856,107.8000582574176,99.77504174258236,8.025016514835244,0.5803051306883511,62.92239404352806,0.0822171079031051,0.13227372195039708,1.5018000000000058,1.5923000000000003,1.7853999999999999,0.009911870195165234,0.00964366076784875,0.01377680290768695,1.983000000000004,1.0,0.0,0.01898843266431749,1.983000000000004,1.5090000000000003,0.47400000000000375,0.014661445935310935,0.0147,0,0,0,0,1,0,1.5090000000000003,0.0,0.47400000000000375
2023-05-03,2,5,2,2023,1,0,0,1,104.431,104.447,101.569,101.927,12020000.0,102.96279999999999,103.922,103.69825,103.78012000000001,107.79632800265497,99.60017199734503,8.196156005309945,0.2838925956445343,50.25893319523567,-0.07732392687898937,0.09035419218451977,1.7624000000000053,1.7034000000000007,1.8147000000000006,0.014823892412607464,0.0119071956623101,0.014237431603893035,2.878,0.12439193884642254,-0.0010000000000047748,0.028235894316520647,2.878,0.015000000000000568,2.8629999999999995,-0.023986900566876024,-0.024,0,0,0,0,0,1,2.5039999999999907,0.016000000000005343,0.3580000000000041
2023-05-04,3,5,2,2023,1,0,0,1,101.927,102.331,101.433,101.797,11690000.0,102.67820000000002,103.5001,103.694,103.62405999999999,107.80017716951225,99.58782283048775,8.2123543390245,0.26900655747577745,30.300597627330305,-0.2118096501199318,0.029921423723629447,1.679200000000003,1.6725000000000008,1.7313500000000004,0.014739003588471607,0.011931488879047953,0.013675239905244248,0.8979999999999961,0.4053452115812825,0.0,0.008821478039627849,0.8979999999999961,0.40399999999999636,0.4939999999999998,-0.0012754226063752538,-0.0013,0,0,0,0,0,1,0.13000000000000966,0.40399999999999636,0.3639999999999901
2023-05-05,4,5,2,2023,1,0,0,1,101.798,103.321,101.063,102.174,14840000.0,102.65060000000001,103.10119999999999,103.72740000000002,103.46871999999999,107.76900017294513,99.68579982705491,8.08320034589022,0.30782364242774046,28.39076246334318,-0.2846880982417872,-0.0330004806694539,1.8438000000000017,1.763000000000001,1.7810000000000001,0.014501415960477613,0.012069153860330195,0.013668847752429375,2.2579999999999956,0.49202834366696474,0.0010000000000047748,0.022099555659952586,2.2579999999999956,1.524000000000001,0.7339999999999947,0.0037034490210909876,0.0037,0,0,0,0,1,0,0.3760000000000048,1.1469999999999914,0.7349999999999994
2023-05-08,0,5,2,2023,0,0,0,1,102.175,105.306,102.175,105.148,16700000.0,103.09560000000002,103.22469999999998,103.89134999999999,103.38814,107.88122899962318,99.9014710003768,7.979757999246374,0.657479713058803,45.13155938754273,-0.10130012342851558,-0.04666040922126624,2.2297999999999973,1.8203000000000003,1.8600499999999998,0.019711965844509353,0.01427478885262387,0.015097096659942643,3.1310000000000002,0.9495368891727879,0.000999999999990564,0.02977707612127668,3.131999999999991,3.131999999999991,0.000999999999990564,0.029107209270460066,0.0291,0,0,0,0,1,0,2.972999999999999,0.15800000000000125,0.0
2023-05-09,1,5,2,2023,0,0,0,1,105.161,106.716,105.161,106.042,13260000.0,103.4176,103.3922,104.14455000000001,103.36594000000001,107.99631298528247,100.29278701471755,7.703525970564925,0.7463092884024958,49.16366716070296,0.11485057049559089,-0.01435821327789481,2.1467999999999963,1.824300000000001,1.8353499999999996,0.01909651677408499,0.014433335391802232,0.01496144294700991,1.5549999999999926,0.5665594855305495,0.01300000000000523,0.014664001056185216,1.5679999999999978,1.5679999999999978,0.01300000000000523,0.008502301517860689,0.0085,0,0,0,0,1,0,0.8810000000000002,0.6739999999999924,0.0
2023-05-10,2,5,2,2023,0,0,0,1,106.028,107.731,105.549,107.114,13530000.0,104.455,103.7089,104.45915,103.35636000000001,108.1943369550973,100.72396304490269,7.47037391019461,0.8553838177198883,53.665375884630784,0.36840623587207233,0.06219467655209865,2.007599999999994,1.8849999999999993,1.8851999999999989,0.011555495171467861,0.014503764694069964,0.015020196492027741,2.181999999999988,0.7172318973418911,-0.013999999999995794,0.02037081987415266,2.181999999999988,1.688999999999993,0.492999999999995,0.010109202014296326,0.0101,0,0,0,0,1,0,1.0859999999999985,0.6169999999999902,0.4789999999999992
2023-05-11,3,5,2,2023,0,0,0,1,107.114,107.744,106.538,107.448,13580000.0,105.58520000000001,104.1317,104.73920000000001,103.38936,108.48961160408501,100.98878839591501,7.500823208170004,0.861133694905583,54.23672931091327,0.5895064724391403,0.16765703572950702,2.069199999999995,1.874199999999999,1.8766499999999993,0.010609236994726028,0.014067751310063428,0.01492900987078489,1.206000000000003,0.7545605306799289,0.0,0.011224033951306708,1.206000000000003,0.6299999999999955,0.5760000000000076,0.0031181731613045827,0.0031,0,0,0,0,1,0,0.333999999999989,0.2960000000000065,0.5760000000000076
2023-05-12,4,5,2,2023,0,0,0,1,107.446,108.667,106.419,108.256,12770000.0,106.80160000000001,104.7261,104.8413,103.44026,108.86219013973833,100.82040986026168,8.041780279476654,0.9246199076981272,65.82379946075929,0.820470971488092,0.29821982288122406,2.067199999999997,1.9554999999999993,1.7586499999999994,0.010085677918822271,0.013331195604952032,0.011668897604388799,2.2480000000000047,0.8171708185053379,-0.001999999999995339,0.02076559266922854,2.2480000000000047,1.2190000000000083,1.0289999999999964,0.007519916610825739,0.0075,0,0,0,0,1,0,0.8100000000000023,0.41100000000000136,1.027000000000001
2023-05-15,0,5,2,2023,0,0,0,0,108.256,108.817,107.497,108.464,11920000.0,107.4648,105.28020000000001,104.92,103.5109,109.16509148125998,100.67490851874003,8.490182962519953,0.917423277642548,65.19997031980407,1.0086685593870044,0.4403095701823802,1.7047999999999974,1.9672999999999974,1.721499999999999,0.003539883638259064,0.013384899352319764,0.011603850250167701,1.3199999999999932,0.7325757575757604,0.0,0.012169936568815397,1.3199999999999932,0.5609999999999928,0.7590000000000003,0.0019213715637007578,0.0019,0,0,0,0,1,0,0.2079999999999984,0.35299999999999443,0.7590000000000003
2023-05-16,1,5,2,2023,0,0,0,1,108.469,109.271,108.356,109.029,11600000.0,108.06219999999999,105.7399,105.04855,103.60378,109.63196961399458,100.46513038600543,9.166839227989158,0.9342227349037018,68.65364850976357,1.189693238687994,0.590186303883503,1.574199999999999,1.8604999999999976,1.7263999999999988,0.003311365559633397,0.012980996690006897,0.011585265475343047,0.9150000000000063,0.7355191256830571,0.0049999999999954525,0.008392262609030683,0.9150000000000063,0.8070000000000022,0.10800000000000409,0.005209101637409619,0.0052,0,0,0,0,1,0,0.5600000000000023,0.24200000000000443,0.11299999999999955
2023-05-17,2,5,2,2023,0,0,0,1,109.029,110.151,108.085,108.194,16900000.0,108.2782,106.36659999999999,105.1443,103.70114000000001,109.9122462686893,100.3763537313107,9.5358925373786,0.8198127483133696,68.11361981063365,1.2513542468162626,0.722419892470055,1.551000000000002,1.7792999999999979,1.7413499999999993,0.005816114576479894,0.009601621837781548,0.01174111640928017,2.0660000000000025,0.05275895450145631,0.0,0.01909532876129917,2.0660000000000025,1.1219999999999999,0.9440000000000026,-0.007658512872721901,-0.0077,0,0,0,0,0,1,0.8349999999999937,1.1219999999999999,0.10900000000000887
2023-05-18,3,5,2,2023,0,0,0,1,108.194,109.774,108.188,109.46,13990000.0,108.6806,107.13289999999999,105.31649999999999,103.81302000000001,110.45163345289126,100.18136654710872,10.270266905782535,0.903446184798475,75.36910846110165,1.3863951592037722,0.8552149458167985,1.6270000000000011,1.848099999999998,1.7602999999999995,0.00729829233806627,0.009379566972096172,0.011948984477787028,1.5859999999999985,0.8020176544766662,0.0,0.014489311163895475,1.5859999999999985,1.5799999999999983,0.006000000000000227,0.011701203393903459,0.011699999999999999,0,0,0,0,1,0,1.2659999999999911,0.31400000000000716,0.006000000000000227
2023-05-19,4,5,2,2023,0,0,0,0,109.459,110.206,108.864,110.108,13610000.0,109.051,107.9263,105.51375,103.92117999999999,111.07147270193778,99.95602729806222,11.115445403875555,0.9133212690152887,75.43362831858408,1.52808937649651,0.9897898319527408,1.4457999999999998,1.7564999999999984,1.7597499999999997,0.00712405069786533,0.009310454220392997,0.011986314103217929,1.3419999999999987,0.9269746646795834,-0.000999999999990564,0.012188033567043255,1.3419999999999987,0.7460000000000093,0.5959999999999894,0.005919970765576599,0.0059,0,0,0,0,1,0,0.6490000000000009,0.09799999999999898,0.5949999999999989
2023-05-22,0,5,2,2023,0,0,0,0,110.113,111.211,109.787,110.745,16140000.0,109.50719999999998,108.48599999999999,105.85535,104.05152,111.82349530919237,99.88720469080764,11.936290618384731,0.9096456894630881,73.81724892477176,1.672504055270025,1.1263326766161978,1.4665999999999997,1.5856999999999986,1.7029999999999994,0.007130595112862617,0.005415381135411595,0.010700345951205824,1.4239999999999924,0.6727528089887665,0.0049999999999954525,0.012858368323626279,1.4239999999999924,1.1029999999999944,0.32099999999999795,0.005785229047843954,0.0058,0,0,0,0,1,0,0.632000000000005,0.465999999999994,0.3259999999999934
2023-05-23,1,5,2,2023,0,0,0,0,110.745,111.643,110.178,110.213,11770000.0,109.744,108.9031,106.14765,104.12498,112.37584133246082,99.91945866753917,12.456382664921648,0.8263668200759764,86.7287234042552,1.7241508371550367,1.2458963087239656,1.5765999999999991,1.575399999999999,1.69985,0.008111845987046836,0.0061077708189012135,0.010845155402162323,1.4650000000000034,0.02389078498293277,0.0,0.013292442815275907,1.4650000000000034,0.8979999999999961,0.5670000000000073,-0.004803828615287498,-0.0048,0,0,0,0,0,1,0.5320000000000107,0.8979999999999961,0.03499999999999659
2023-05-24,2,5,2,2023,0,0,0,1,110.213,111.325,109.713,109.929,12330000.0,110.09100000000001,109.1846,106.44675,104.22214,112.80319349004702,100.09030650995297,12.712886980094055,0.7739149656134396,85.56060871086237,1.7223111268124853,1.3411792723416698,1.4858000000000005,1.518400000000001,1.7017000000000002,0.006778366264162432,0.005986960811372815,0.010802071586214783,1.612000000000009,0.133995037220848,0.0,0.014664010406717144,1.612000000000009,1.112000000000009,0.5,-0.0025768285048042294,-0.0026,0,0,1,0,0,1,0.2839999999999918,1.112000000000009,0.21600000000000819
2023-05-25,3,5,2,2023,0,1,0,1,109.92,109.92,108.546,108.8,12980000.0,109.95899999999999,109.31979999999999,106.72574999999999,104.32578,112.97478909666398,100.476710903336,12.498078193327984,0.6659655162909232,77.18693582799932,1.611179603019167,1.3951793384771694,1.4451999999999998,1.5361000000000005,1.7051499999999997,0.007011415162844837,0.007229623594341856,0.010982658337360035,1.3739999999999952,0.18486171761280318,-0.009000000000000341,0.012628676470588192,1.3829999999999956,0.009000000000000341,1.3829999999999956,-0.010270265353091612,-0.0103,0,0,0,0,0,1,1.1200000000000045,0.0,0.2539999999999907
2023-05-26,4,5,2,2023,0,1,0,0,108.8,111.115,108.8,110.054,14750000.0,109.9482,109.49960000000002,107.11285000000001,104.46444,113.16679967291286,101.05890032708716,12.1078993458257,0.7429116658468077,73.4377985858972,1.605783912263476,1.4373002532344308,1.6397999999999997,1.5427999999999997,1.7491499999999995,0.008681640107592505,0.007709180422216884,0.01080230397495833,2.3149999999999977,0.5416846652267845,0.0,0.021035128209787902,2.3149999999999977,2.3149999999999977,0.0,0.0115257352941176,0.0115,0,0,0,0,1,0,1.2540000000000049,1.0609999999999928,0.0
2023-05-29,0,5,2,2023,0,1,0,0,110.058,111.706,109.9,110.906,11020000.0,109.9804,109.74380000000001,107.51199999999999,104.62392,113.45445538477625,101.56954461522372,11.884910769552533,0.7855721903015855,73.33077513430545,1.6512227994234223,1.4800847624722293,1.7162000000000006,1.5914000000000001,1.7793499999999987,0.009047767046357867,0.007945896856529048,0.010829029490580185,1.8059999999999974,0.557032115171651,0.0040000000000048885,0.01628406037545306,1.8059999999999974,1.652000000000001,0.15399999999999636,0.007741654097079609,0.0077,0,0,0,0,1,0,0.847999999999999,0.7999999999999972,0.15800000000000125
2023-05-30,1,5,2,2023,0,1,0,0,110.906,111.168,110.195,110.333,5910000.0,110.0044,109.8742,107.80705,104.77708000000001,113.69130619232361,101.9227938076764,11.76851238464721,0.7146363038454427,66.2166246851385,1.6222963115923221,1.508527072296248,1.6178000000000026,1.5972000000000008,1.728849999999999,0.009100451979346861,0.008191264212543159,0.010688826559732112,0.9730000000000132,0.14182939362795824,0.0,0.008818757760597583,0.9730000000000132,0.26200000000000045,0.7110000000000127,-0.005166537428092366,-0.0052,0,0,0,0,0,1,0.5730000000000075,0.26200000000000045,0.13800000000000523
2023-05-31,2,5,2,2023,0,1,0,1,110.333,111.291,108.552,108.967,11590000.0,109.81199999999998,109.95149999999998,108.15904999999998,104.88771999999999,113.36549646871889,102.95260353128107,10.412892937437817,0.5775913096249333,56.93164187277541,1.4721767406523725,1.501257005967473,1.8431999999999988,1.6644999999999996,1.7218999999999987,0.01076578062926587,0.008868110309085027,0.009394296245157105,2.73899999999999,0.15151515151514916,0.0,0.02513605036387154,2.73899999999999,0.9579999999999984,1.7809999999999917,-0.012380702056501658,-0.0124,0,0,0,0,0,1,1.3659999999999997,0.9579999999999984,0.41499999999999204
2023-06-01,3,6,2,2023,1,0,0,1,108.967,109.137,108.193,108.335,15860000.0,109.71900000000001,109.83900000000001,108.48595,105.01477999999999,112.74534602712008,104.22655397287993,8.518792054240151,0.48228035159927696,50.36638530748536,1.2873687948657704,1.4584793637471327,1.7554000000000003,1.6003,1.724199999999999,0.01003818774201484,0.00816529784729172,0.009565391529939097,0.9440000000000026,0.15042372881355456,0.0,0.008713712096736997,0.9440000000000026,0.1700000000000017,0.7740000000000009,-0.005799921077023318,-0.0058,0,0,0,0,0,1,0.632000000000005,0.1700000000000017,0.1419999999999959
2023-06-02,4,6,2,2023,1,0,0,1,108.339,110.745,108.335,110.565,14670000.0,109.8212,109.8847,108.90549999999999,105.20762,112.05570303440139,105.75529696559859,6.3004060688028005,0.7633957211452159,58.20510817777081,1.3057971131826633,1.427942913634239,1.7744000000000029,1.7071000000000012,1.7317999999999998,0.013155824411013227,0.01052307134144505,0.0103300453693194,2.410000000000011,0.9253112033194996,0.0040000000000048885,0.02179713290824412,2.410000000000011,2.410000000000011,0.0,0.02058429870309686,0.0206,0,0,0,0,1,0,2.225999999999999,0.18000000000000682,0.0040000000000048885
2023-06-05,0,6,2,2023,1,0,0,1,110.568,113.07,110.567,112.558,14550000.0,110.1516,110.066,109.276,105.43882000000002,112.30618137377152,106.24581862622847,6.060362747543053,1.0415517414911466,62.398988124516904,1.4643401305171722,1.4352223570108258,1.9142000000000023,1.8152000000000015,1.70045,0.015129930804353443,0.01184027795777102,0.009141549317404496,2.503,0.7954454654414758,0.0030000000000001137,0.022237424261269744,2.5049999999999955,2.5049999999999955,0.001999999999995339,0.018025595803373706,0.018000000000000002,0,0,0,0,1,0,1.990000000000009,0.5119999999999862,0.0010000000000047748
2023-06-06,1,6,2,2023,0,0,0,1,112.558,113.071,111.736,112.696,9080000.0,110.6242,110.3143,109.6087,105.68832,112.6047800425072,106.6126199574928,5.992160085014405,1.0152232177042342,66.63218560662031,1.5828756554314793,1.4647530166949567,1.9865999999999986,1.8022000000000005,1.6887999999999999,0.014519547433536055,0.011624515526638237,0.009074454692060118,1.3349999999999937,0.7191011235955043,0.0,0.011846028252999163,1.3349999999999937,0.512999999999991,0.8220000000000027,0.0012260345777286297,0.0012,0,0,0,0,1,0,0.13799999999999102,0.375,0.8220000000000027
2023-06-07,2,6,2,2023,0,0,0,1,112.697,114.783,112.696,114.61,15030000.0,111.75280000000001,110.78240000000001,109.9835,106.02199999999999,113.49643330723914,106.47056669276087,7.025866614478275,1.158495279495645,68.15681850232686,1.8103906603594169,1.533880545427849,1.8562000000000012,1.8497,1.6840500000000005,0.011743319825222951,0.012338230026507345,0.009475787139533912,2.0870000000000033,0.9171058936272154,0.0010000000000047748,0.018209580315853794,2.0870000000000033,2.0870000000000033,0.0,0.0169837438773337,0.017,0,0,0,0,1,0,1.9129999999999967,0.17300000000000182,0.0010000000000047748
2023-06-09,4,6,2,2023,0,0,0,1,114.61,115.978,114.61,115.488,14020000.0,113.1834,111.4512,110.38550000000001,106.35518,114.47031158491652,106.3006884150835,8.169623169833017,1.1245698111072466,68.66500138773239,2.038051810541006,1.6347147984504806,1.9409999999999996,1.8481999999999998,1.6921500000000003,0.008150585005983268,0.011248897184750764,0.009522240417187114,1.367999999999995,0.6418128654970785,0.0,0.011845386533665792,1.367999999999995,1.367999999999995,0.0,0.007660762586161773,0.0077,0,0,0,0,1,0,0.8780000000000001,0.4899999999999949,0.0
2023-06-12,0,6,2,2023,0,0,0,0,115.489,117.603,115.489,117.019,13530000.0,114.4742,112.14770000000001,110.82365,106.70216,115.74163098389498,105.90566901610502,9.835961967789956,1.1298672178977567,70.49523062851165,2.315324201019024,1.7708366789641896,1.8819999999999966,1.8281999999999996,1.6854999999999998,0.007000199477455116,0.011355507973590398,0.009728882171032998,2.11399999999999,0.7237464522232774,0.0010000000000047748,0.018065442364060453,2.114999999999995,2.114999999999995,0.0010000000000047748,0.013256788584095291,0.013300000000000001,0,0,0,0,1,0,1.5300000000000011,0.583999999999989,0.0
2023-06-13,1,6,2,2023,0,0,0,1,117.022,117.735,116.704,117.336,12020000.0,115.4298,112.79070000000002,111.26725000000002,107.02518,116.84527428237769,105.68922571762235,11.156048564755338,1.0439874131753633,73.60015903518652,2.5314626926924433,1.9229618817098404,1.5871999999999986,1.7507000000000006,1.6710500000000004,0.006739136849685377,0.011391704984916273,0.00972185468247118,1.031000000000006,0.6129970902036871,0.0030000000000001137,0.008786732119724602,1.031000000000006,0.715999999999994,0.31500000000001194,0.0027089617925293297,0.0027,0,0,0,0,1,0,0.31399999999999295,0.3990000000000009,0.31800000000001205
2023-06-14,2,6,2,2023,0,0,0,1,117.337,117.924,116.363,116.743,12390000.0,116.23920000000001,113.4317,111.65295,107.32418,117.63171894475737,105.67418105524264,11.957537889514725,0.925677095655564,72.12337662337656,2.6246485457962336,2.0632992145271194,1.6324000000000012,1.8094999999999999,1.7033500000000004,0.008702095227419585,0.011379801317208657,0.009922549170811437,1.561000000000007,0.24343369634849055,0.0010000000000047748,0.013371251381239194,1.561000000000007,0.5880000000000081,0.972999999999999,-0.0050538624122179465,-0.0051,0,0,0,0,0,1,0.5940000000000083,0.5870000000000033,0.37999999999999545
2023-06-15,3,6,2,2023,0,0,0,0,116.753,119.085,116.745,119.069,16940000.0,117.131,114.4419,112.1967,107.6313,118.79673432527404,105.59666567472597,13.200068650548076,1.0206260802071399,80.93631379164904,2.8532967378770024,2.221298719197096,1.6834000000000002,1.7698000000000007,1.7171500000000002,0.009590095055370097,0.010193595341994622,0.010207092957118037,2.339999999999989,0.993162393162397,0.010000000000005116,0.01965247041631314,2.3419999999999987,2.3419999999999987,0.0020000000000095497,0.019924106798694607,0.0199,0,0,0,0,1,0,2.3160000000000025,0.015999999999991132,0.007999999999995566
2023-06-16,4,6,2,2023,0,0,0,1,119.068,119.686,118.693,119.221,12300000.0,117.8776,115.5305,112.68475000000001,107.97808,119.8519201785628,105.51757982143721,14.334340357125598,0.9559854054777502,79.58050984188442,3.0120462132921375,2.3794482180161047,1.6084000000000032,1.7747000000000015,1.6875000000000007,0.010012226711686044,0.00925847827588042,0.010104451214777797,0.9930000000000092,0.5317220543806656,-0.0010000000000047748,0.008329069543117481,0.9930000000000092,0.6170000000000044,0.3760000000000048,0.0012765707278972194,0.0013,0,0,0,0,1,0,0.1530000000000058,0.4650000000000034,0.375
2023-06-19,0,6,2,2023,0,0,0,0,119.208,119.555,118.487,118.758,15250000.0,118.22540000000001,116.3498,113.11724999999998,108.32312,120.66364209368543,105.57085790631454,15.092784187370881,0.8737382003195935,75.98967297762468,3.0651627970129027,2.5165911338154645,1.3990000000000067,1.6405000000000016,1.6738000000000013,0.010021577049919527,0.009283559419049656,0.01025977262327735,1.068000000000012,0.2537453183520578,-0.01300000000000523,0.008993078361036832,1.068000000000012,0.3340000000000032,0.7340000000000089,-0.003883544006509032,-0.0039000000000000003,0,0,0,0,0,1,0.45000000000000284,0.3470000000000084,0.2710000000000008
2023-06-20,1,6,2,2023,0,0,0,1,118.757,119.939,118.558,119.858,6780000.0,118.7298,117.0798,113.5729,108.6829,121.60128335696393,105.54451664303608,16.056766713927857,0.8914299878660016,80.4644022260602,3.159597011642987,2.645192309380969,1.4690000000000025,1.5281000000000007,1.671650000000001,0.010396460717568097,0.008532688970297684,0.0103237683032136,1.380999999999986,0.9413468501086244,-0.000999999999990564,0.011521967661732933,1.380999999999986,1.1809999999999974,0.19999999999998863,0.009262533892453684,0.009300000000000001,0,0,0,1,1,0,1.100999999999999,0.08099999999998886,0.19899999999999807
2023-06-21,2,6,2,2023,0,0,0,0,119.858,119.858,118.416,119.622,10920000.0,119.3056,117.77240000000002,114.04334999999999,109.05578000000001,122.34093595902615,105.74576404097382,16.59517191805233,0.8361610248780563,86.7337792180927,3.1787509175594977,2.751904031016675,1.4452000000000027,1.538800000000002,1.6705000000000012,0.009775173110808345,0.008800901275946163,0.010215249057746338,1.4420000000000073,0.8363384188626887,0.0,0.01205463877882001,1.4420000000000073,0.0,1.4420000000000073,-0.001968996646031118,-0.002,0,1,0,0,0,1,0.2360000000000042,0.0,1.206000000000003
2023-06-22,3,6,2,2023,0,0,0,1,119.623,120.519,119.332,120.42,11740000.0,119.5758,118.3534,114.56790000000001,109.44774,123.09362473598253,106.04217526401749,17.051449471965043,0.8432024948742135,91.1923103142681,3.2211905769805895,2.8457613402094584,1.2142000000000053,1.4488000000000028,1.6492500000000014,0.005592104666488616,0.007934591906494494,0.010103239993181575,1.1870000000000118,0.9165964616680684,0.0010000000000047748,0.00985716658362408,1.1870000000000118,0.8970000000000056,0.29000000000000625,0.0066710136931333874,0.0067,0,0,0,0,1,0,0.796999999999997,0.09900000000000375,0.291000000000011
2023-06-23,4,6,2,2023,0,0,0,0,120.42,120.42,118.018,118.934,11830000.0,119.5184,118.69800000000001,115.0746,109.78948,123.35809248490206,106.79110751509795,16.56698496980411,0.7329572947059677,80.05026929982037,3.0991909873306724,2.8964472696337014,1.4960000000000035,1.5522000000000034,1.7002000000000017,0.008667672781537985,0.009543085491890547,0.010272933765516678,2.402000000000001,0.3813488759367179,0.0,0.020196075134108003,2.402000000000001,0.0,2.402000000000001,-0.012340142833416445,-0.0123,0,0,0,0,0,1,1.4860000000000042,0.0,0.9159999999999968
2023-06-26,0,6,2,2023,0,1,0,0,118.959,119.386,118.178,118.977,12850000.0,119.5622,118.89379999999998,115.52074999999999,110.04474,123.62492022929084,107.41657977070915,16.208340458581688,0.7132389808094178,76.8016701461377,2.9717190468661414,2.9115016250801897,1.524000000000001,1.4615000000000038,1.6448500000000017,0.008452735409009962,0.008846765359824201,0.010174653145260726,1.2079999999999984,0.6614238410596089,0.025000000000005684,0.010153222891819413,1.2079999999999984,0.4519999999999982,0.7560000000000002,0.0003615450586040847,0.0004,1,0,0,0,1,0,0.018000000000000682,0.4089999999999918,0.7810000000000059
2023-06-27,1,6,2,2023,0,1,0,0,118.977,119.148,117.491,118.243,10460000.0,119.23920000000001,118.98449999999998,115.88759999999999,110.2718,123.77351857347192,108.00168142652807,15.771837146943852,0.6493421456267329,72.06268395513473,2.7794294177629553,2.885087183616743,1.579200000000003,1.524100000000003,1.6374000000000017,0.007118476857560723,0.009173258421585773,0.010375629158763607,1.6569999999999965,0.45383222691611164,0.0,0.01401351454208703,1.6569999999999965,0.17099999999999227,1.4860000000000042,-0.006169259604797639,-0.0062,0,0,0,0,0,1,0.7340000000000089,0.17099999999999227,0.7519999999999953
2023-06-28,2,6,2,2023,0,1,0,1,118.246,119.212,116.561,117.523,13080000.0,118.8194,119.0625,116.2471,110.4931,123.7110876149315,108.7831123850685,14.927975229862994,0.5854703990563698,62.80214467785876,2.5396648431919573,2.8160027155317864,1.8210000000000008,1.6331000000000018,1.7213000000000007,0.007251499437401249,0.0092522679597813,0.010417029584966956,2.6509999999999962,0.362881931346658,0.0030000000000001137,0.022557286658781654,2.6509999999999962,0.9690000000000083,1.681999999999988,-0.006089155383405376,-0.0060999999999999995,0,0,0,0,0,1,0.722999999999999,0.9660000000000082,0.9619999999999891
2023-06-29,3,6,2,2023,0,1,0,0,117.524,117.937,116.56,116.681,10650000.0,118.07159999999999,118.8237,116.63280000000002,110.70114,123.26352435830741,110.00207564169263,13.26144871661478,0.5036345953620883,55.25967727713602,2.2557049646170526,2.7039431653488397,1.8589999999999975,1.5366000000000013,1.6532000000000011,0.004518478010550123,0.006579324217821381,0.010065436402354086,1.3769999999999953,0.08787218591139835,0.0010000000000047748,0.011801407255679977,1.3769999999999953,0.4140000000000015,0.9629999999999939,-0.007164555023272068,-0.0072,0,0,0,0,0,1,0.8430000000000035,0.4129999999999967,0.12099999999999511
2023-06-30,4,6,2,2023,0,1,1,1,116.683,118.623,116.683,118.383,11060000.0,117.9614,118.73989999999999,117.13520000000001,110.94848,122.52529815749494,111.74510184250508,10.780196314989865,0.6157492835510721,55.924252953439826,2.1432953165641635,2.591813595591905,1.7669999999999988,1.6315000000000013,1.7031000000000014,0.009156538396986859,0.008408817037837895,0.0101090626752978,1.9399999999999977,0.8762886597938097,0.0020000000000095497,0.01638748806838818,1.9420000000000073,1.9420000000000073,0.0020000000000095497,0.014586779338538358,0.0146,0,0,0,0,1,0,1.6999999999999886,0.2400000000000091,0.0
2023-07-03,0,7,3,2023,1,0,0,0,118.388,119.447,118.087,118.087,13820000.0,117.78339999999999,118.67280000000001,117.5113,111.18696,121.93401343718203,113.08858656281798,8.845426874364051,0.5650844790395023,53.26777478026282,2.007187526020573,2.474888381677639,1.797399999999999,1.6606999999999998,1.6506000000000007,0.009147805207047163,0.008361387510634895,0.009472953517983069,1.3599999999999994,0.0,0.005000000000009663,0.011516932431173622,1.3599999999999994,1.0640000000000072,0.29599999999999227,-0.002500359004248831,-0.0025,0,0,1,0,0,1,0.30100000000000193,1.0589999999999975,0.0
2023-07-04,1,7,3,2023,1,0,0,1,118.092,119.877,118.092,119.673,8910000.0,118.0694,118.6543,117.86705000000002,111.50216,121.72010010964442,114.01399989035562,7.7061002192888,0.7343532978561047,61.735020826658115,2.0041949547853193,2.380749696299175,1.823999999999998,1.7016000000000004,1.6148500000000006,0.010697449540273386,0.00898473706686625,0.009148165879192463,1.7849999999999966,0.8857142857142891,0.0049999999999954525,0.014915645132987362,1.789999999999992,1.789999999999992,0.0049999999999954525,0.013430775614589274,0.0134,0,0,0,0,1,0,1.581000000000003,0.20399999999999352,0.0
2023-07-05,2,7,3,2023,1,0,0,0,119.673,119.678,118.83,119.076,6560000.0,118.38,118.59969999999998,118.18605,111.79634,121.20197471462286,115.17012528537713,6.031849429245739,0.6475418129114812,50.03254300325426,1.9313865875236758,2.2908770745440754,1.4633999999999987,1.6421999999999997,1.590500000000001,0.010487004192251945,0.009103801276320827,0.009319430939430695,0.847999999999999,0.2900943396226361,0.0,0.007121502233867438,0.847999999999999,0.0049999999999954525,0.8430000000000035,-0.004988593918427764,-0.005,0,0,0,0,0,1,0.5970000000000084,0.0049999999999954525,0.2459999999999951
